Node_ID,Recommendation_ID,Action_Type,Estimated_Savings_kWh,Estimated_Cost_Savings_USD,Implementation_Difficulty
Node_281,Rec_1392,Implement Load Balancing,191.4319815671347,14027.706599902695,Low
Node_248,Rec_1393,Switch Energy Source,979.0611499253118,5116.437390626612,Low
Node_129,Rec_1394,Implement Load Balancing,1030.6887926727236,10342.25323520017,Low
Node_131,Rec_1395,Implement Load Balancing,159.67862680351388,13852.683628265964,Low
Node_208,Rec_1396,Optimize Routing,887.2786622453207,360.4462482402802,Medium
Node_253,Rec_1397,Optimize Routing,1032.6730637695405,10378.237018763408,Low
Node_286,Rec_1398,Switch Energy Source,598.70930317557,5531.200579231287,Medium
Node_10,Rec_1399,Implement Load Balancing,751.11421128837,164.17195155919785,Low
Node_34,Rec_1400,Implement Load Balancing,204.21089715394808,6624.862479872503,Medium
Node_9,Rec_1401,Optimize Routing,877.602393137375,13285.787125751387,Medium
Node_300,Rec_1402,Optimize Routing,234.51412290386892,11309.431591945011,Low
Node_78,Rec_1403,Optimize Routing,1081.6299577240952,9206.269448386822,Low
Node_59,Rec_1404,Upgrade Equipment,773.7086578393003,14091.977051376462,Low
Node_70,Rec_1405,Implement Load Balancing,1124.6885466491271,8394.56769677114,Low
Node_14,Rec_1406,Implement Load Balancing,817.73202604686,2850.198747768871,High
Node_225,Rec_1407,Switch Energy Source,1019.5295007576749,6048.103659645798,Medium
Node_195,Rec_1408,Implement Load Balancing,603.0084077836156,11250.964791174372,Low
Node_35,Rec_1409,Implement Load Balancing,663.6237005746394,2141.354963045558,Medium
Node_19,Rec_1410,Upgrade Equipment,1093.7697978013252,7556.89541963588,High
Node_281,Rec_1411,Upgrade Equipment,312.56068441314,5684.3545049742015,Medium
Node_196,Rec_1412,Optimize Routing,1374.2649591299617,10084.750269404549,Medium
Node_116,Rec_1413,Implement Load Balancing,548.4414864052123,7159.633244679616,Low
Node_163,Rec_1414,Upgrade Equipment,517.2787314627165,2709.955764058737,Low
Node_89,Rec_1415,Implement Load Balancing,1164.012427782353,3706.170810410045,Low
Node_207,Rec_1416,Implement Load Balancing,1406.027452146973,6261.929356757353,Low
Node_184,Rec_1417,Optimize Routing,261.58241108046946,1415.673247057668,Low
Node_90,Rec_1418,Switch Energy Source,1413.45942378777,2898.582045638537,Medium
Node_159,Rec_1419,Upgrade Equipment,124.9078552445513,5190.961052688856,Medium
Node_30,Rec_1420,Implement Load Balancing,938.5202286501464,2450.498910568761,Low
Node_7,Rec_1421,Upgrade Equipment,702.225070727782,6646.114314184711,High
Node_214,Rec_1422,Upgrade Equipment,177.40896320119944,1040.3743726725352,Low
Node_221,Rec_1423,Implement Load Balancing,475.92089268648823,4203.410132287277,Medium
Node_65,Rec_1424,Implement Load Balancing,1010.6267786560676,2626.6749198240864,High
Node_181,Rec_1425,Optimize Routing,876.8776575362335,5114.219996157901,Low
Node_240,Rec_1426,Implement Load Balancing,576.0597456637555,2715.4662141697845,Medium
Node_180,Rec_1427,Upgrade Equipment,613.7743386916004,2478.182473436105,Low
Node_58,Rec_1428,Optimize Routing,1263.8536192462143,4808.6354715970665,Low
Node_97,Rec_1429,Optimize Routing,144.06552233903489,1644.7196272934843,Medium
Node_90,Rec_1430,Optimize Routing,917.8363768133912,12105.159963281161,Low
Node_211,Rec_1431,Implement Load Balancing,648.3389534153423,2961.4128246276027,Medium
Node_110,Rec_1432,Switch Energy Source,122.0907758611848,7596.001568128662,High
Node_250,Rec_1433,Optimize Routing,1143.6535056895038,8615.440684812058,Low
Node_15,Rec_1434,Implement Load Balancing,1376.2202136123428,2473.7344512340433,Low
Node_139,Rec_1435,Upgrade Equipment,736.6603584809409,5336.727624580821,Low
Node_158,Rec_1436,Switch Energy Source,134.11123970928577,7210.5441811018045,High
Node_171,Rec_1437,Upgrade Equipment,1235.2376880285847,8755.945568980054,Medium
Node_223,Rec_1438,Switch Energy Source,136.880193755407,1012.4352896067123,Medium
Node_81,Rec_1439,Switch Energy Source,1239.9873858249716,5210.820004222345,Medium
Node_129,Rec_1440,Optimize Routing,856.715624196056,2428.9954252886546,Medium
Node_3,Rec_1441,Optimize Routing,61.305635922935224,14295.008280349783,High
Node_219,Rec_1442,Switch Energy Source,580.1399511419093,2320.9885651543377,Low
Node_125,Rec_1443,Optimize Routing,1471.8582032306329,13618.142361511029,Low
Node_87,Rec_1444,Upgrade Equipment,858.8104458596342,2588.9740158070435,Low
Node_122,Rec_1445,Switch Energy Source,561.8736162063863,2036.7429982720566,Low
Node_124,Rec_1446,Upgrade Equipment,948.3186300618222,10184.303468638023,Medium
Node_212,Rec_1447,Implement Load Balancing,359.3026636235687,3603.603975651466,High
Node_263,Rec_1448,Upgrade Equipment,960.0538531586702,5556.544512052455,High
Node_182,Rec_1449,Switch Energy Source,1389.1016036392093,2442.1438618575485,Medium
Node_266,Rec_1450,Optimize Routing,1137.0528571437646,7974.879864580141,Low
Node_163,Rec_1451,Switch Energy Source,1302.199467641518,14163.98324405595,High
Node_40,Rec_1452,Optimize Routing,779.834935419819,14560.962282561568,Low
Node_104,Rec_1453,Upgrade Equipment,826.4659594504617,11160.122705718373,Low
Node_125,Rec_1454,Optimize Routing,849.7056591994029,10628.427726262898,Medium
Node_210,Rec_1455,Optimize Routing,1474.9351712418088,1260.211968834953,Low
Node_188,Rec_1456,Optimize Routing,573.937501289916,14690.564242145934,Low
Node_43,Rec_1457,Optimize Routing,1220.2259666307675,9250.6897988582,High
Node_112,Rec_1458,Upgrade Equipment,1040.8460808296954,5213.451776142457,High
Node_33,Rec_1459,Switch Energy Source,900.5219359876565,2501.679974777216,High
Node_259,Rec_1460,Switch Energy Source,641.0048161779587,9117.697976533993,Medium
Node_126,Rec_1461,Optimize Routing,325.14314116417063,14638.214725293368,High
Node_86,Rec_1462,Optimize Routing,494.8922538705296,11529.757999476415,Medium
Node_250,Rec_1463,Upgrade Equipment,660.7235601740467,1082.4922688648735,High
Node_172,Rec_1464,Switch Energy Source,1208.7753365704568,2333.7728462376294,Low
Node_49,Rec_1465,Switch Energy Source,1412.221588619193,12011.63960835663,High
Node_91,Rec_1466,Optimize Routing,651.0756720015355,6066.414140750386,Low
Node_253,Rec_1467,Switch Energy Source,149.6510958232338,5853.355283536553,Medium
Node_22,Rec_1468,Optimize Routing,1142.9848878416233,13873.47960329636,Low
Node_178,Rec_1469,Optimize Routing,511.76294936670325,4264.763937151589,High
Node_253,Rec_1470,Switch Energy Source,959.3917283591084,6649.146603093742,Medium
Node_295,Rec_1471,Optimize Routing,309.55494095105803,5490.052641781531,Medium
Node_263,Rec_1472,Implement Load Balancing,1162.2248045969172,8162.214973415167,Medium
Node_254,Rec_1473,Optimize Routing,346.9579328344487,12180.344083639127,Low
Node_219,Rec_1474,Implement Load Balancing,1286.8712604339873,10877.001228570556,High
Node_15,Rec_1475,Implement Load Balancing,392.73803339810803,13200.343581050816,Medium
Node_186,Rec_1476,Switch Energy Source,1361.9151462699367,2905.10921657356,Low
Node_93,Rec_1477,Switch Energy Source,1202.6779626294078,7823.686602687686,High
Node_239,Rec_1478,Upgrade Equipment,881.7526127156957,11145.281670926812,Low
Node_77,Rec_1479,Switch Energy Source,1212.923349920021,11859.589006482907,Medium
Node_51,Rec_1480,Switch Energy Source,162.34515210409853,6724.3781969049915,Low
Node_74,Rec_1481,Implement Load Balancing,551.057439338077,4365.559611008365,Low
Node_212,Rec_1482,Switch Energy Source,1024.3440944474194,14884.854479394566,Low
Node_253,Rec_1483,Implement Load Balancing,391.9631247463303,9816.850537130767,Low
Node_252,Rec_1484,Upgrade Equipment,971.1922041155048,2971.1038130176826,Low
Node_72,Rec_1485,Upgrade Equipment,837.9387026939247,6394.685648096097,Low
Node_234,Rec_1486,Upgrade Equipment,937.9263246037091,8261.443447648875,Low
Node_242,Rec_1487,Upgrade Equipment,233.5302300274442,3690.1729585414337,High
Node_207,Rec_1488,Switch Energy Source,1193.712545962434,2789.5342339929475,Low
Node_277,Rec_1489,Implement Load Balancing,1212.9777724096234,7357.007118440103,Medium
Node_180,Rec_1490,Optimize Routing,328.2336280068849,14168.578706673325,High
Node_181,Rec_1491,Implement Load Balancing,61.60571183630156,14005.49411604816,Low
Node_212,Rec_1492,Optimize Routing,603.5526578779528,9866.05348687931,Low
Node_203,Rec_1493,Optimize Routing,736.9727899128035,4284.547871802139,High
Node_59,Rec_1494,Implement Load Balancing,198.22151266110708,11748.525845804304,Low
Node_279,Rec_1495,Upgrade Equipment,916.7607457761054,8714.546426584495,Medium
Node_140,Rec_1496,Optimize Routing,679.0489911570754,8375.951369895618,High
Node_256,Rec_1497,Optimize Routing,1005.1663633407582,14770.077135672136,Low
Node_198,Rec_1498,Switch Energy Source,1186.3229891943654,13587.89984266085,High
Node_48,Rec_1499,Switch Energy Source,1363.039862313017,10046.959074065437,Low
Node_61,Rec_1500,Upgrade Equipment,293.28009867604885,6840.9632797497225,Low
Node_130,Rec_1501,Upgrade Equipment,513.922978774367,12410.612510074698,High
Node_65,Rec_1502,Implement Load Balancing,1198.1469275152574,4799.269281286563,High
Node_209,Rec_1503,Upgrade Equipment,1480.954836701045,4891.9649307494565,Low
Node_31,Rec_1504,Optimize Routing,825.407493136478,12340.191190001466,Low
Node_217,Rec_1505,Implement Load Balancing,574.8584688154212,3931.710464160532,Low
Node_169,Rec_1506,Upgrade Equipment,336.08878440219024,7360.297503793207,Low
Node_52,Rec_1507,Implement Load Balancing,174.62824278042098,8577.320539227861,High
Node_95,Rec_1508,Upgrade Equipment,321.69322311331854,12872.069051361632,Low
Node_180,Rec_1509,Upgrade Equipment,690.0231939868028,1892.5774492907474,Medium
Node_189,Rec_1510,Implement Load Balancing,526.7200141775295,7730.091858569659,Low
Node_191,Rec_1511,Optimize Routing,292.5949898462151,12885.288453414947,Medium
Node_239,Rec_1512,Upgrade Equipment,1203.0253930698934,1957.5278757608096,Low
Node_231,Rec_1513,Implement Load Balancing,845.5087125318577,5142.925774158105,Low
Node_58,Rec_1514,Switch Energy Source,1010.9822455781489,7627.735038045214,Low
Node_147,Rec_1515,Implement Load Balancing,184.5184830634141,7087.723886210971,Medium
Node_70,Rec_1516,Switch Energy Source,414.12131931279464,11032.92812809052,High
Node_285,Rec_1517,Switch Energy Source,667.615481617282,5780.511661812209,Low
Node_294,Rec_1518,Implement Load Balancing,610.6167249173153,1124.0799179849823,Low
Node_213,Rec_1519,Implement Load Balancing,1123.7068950132798,8459.27114390834,Low
Node_207,Rec_1520,Switch Energy Source,949.5128096975216,10106.915170464437,Low
Node_101,Rec_1521,Implement Load Balancing,395.7795878090733,10371.706542316439,High
Node_182,Rec_1522,Optimize Routing,906.5893406269192,10645.5774850021,High
Node_223,Rec_1523,Upgrade Equipment,1277.1525006257853,2390.3944132175943,Low
Node_157,Rec_1524,Switch Energy Source,182.5516795268483,14472.285951887448,High
Node_144,Rec_1525,Implement Load Balancing,837.7767753719374,9136.059414376004,High
Node_88,Rec_1526,Optimize Routing,1434.5131512204073,4170.905579596951,Medium
Node_102,Rec_1527,Upgrade Equipment,195.25215983894208,8977.744191126028,Low
Node_63,Rec_1528,Upgrade Equipment,1288.6145738347636,5777.946636460996,High
Node_261,Rec_1529,Switch Energy Source,337.5351931849151,11448.77984828778,High
Node_167,Rec_1530,Optimize Routing,436.8567258852955,3510.9463316955876,High
Node_19,Rec_1531,Switch Energy Source,1064.083140125177,8102.829272774526,Low
Node_120,Rec_1532,Upgrade Equipment,418.9369602366869,7700.701195187517,Medium
Node_287,Rec_1533,Switch Energy Source,1330.5249528905513,117.08657131649572,Low
Node_123,Rec_1534,Upgrade Equipment,745.1853948479281,9313.652104174813,Medium
Node_130,Rec_1535,Upgrade Equipment,969.8661588062852,8662.213038424457,Low
Node_179,Rec_1536,Optimize Routing,66.38523925188957,6800.101683576146,Medium
Node_92,Rec_1537,Optimize Routing,237.13344115394207,8113.8959462748,High
Node_90,Rec_1538,Switch Energy Source,610.2949455223512,13910.140063920046,Low
Node_17,Rec_1539,Upgrade Equipment,1032.7431187648144,4237.1981482944175,High
Node_190,Rec_1540,Optimize Routing,845.423634325733,6121.819915207616,Low
Node_142,Rec_1541,Optimize Routing,1177.8989514485104,14078.892704016776,Low
Node_252,Rec_1542,Switch Energy Source,1372.0626359144032,14168.310793992652,Low
Node_54,Rec_1543,Implement Load Balancing,1060.1594531694677,14731.208644124432,Low
Node_277,Rec_1544,Implement Load Balancing,879.9999889782891,8026.62179928537,High
Node_214,Rec_1545,Optimize Routing,1316.1914236831906,9556.18837021264,Low
Node_59,Rec_1546,Switch Energy Source,232.31516108778163,1131.6706410007134,Medium
Node_277,Rec_1547,Implement Load Balancing,1497.556668293825,5576.636664594148,Low
Node_198,Rec_1548,Optimize Routing,600.4619635764918,2788.3157167921895,Low
Node_125,Rec_1549,Upgrade Equipment,1248.4477508127309,1412.5978325860274,Low
Node_79,Rec_1550,Upgrade Equipment,492.13863634813504,13344.03537769282,Medium
Node_82,Rec_1551,Switch Energy Source,1467.5582593032477,5711.981218431294,Medium
Node_111,Rec_1552,Upgrade Equipment,1193.9110036714699,6224.82834881019,Low
Node_147,Rec_1553,Upgrade Equipment,578.8707868378822,14315.274373938502,Medium
Node_243,Rec_1554,Implement Load Balancing,286.3275265953905,1149.4886404114425,Medium
Node_241,Rec_1555,Optimize Routing,913.6609618765195,101.02072348927229,Low
Node_159,Rec_1556,Upgrade Equipment,1396.9219125419083,13889.735159273341,High
Node_71,Rec_1557,Upgrade Equipment,937.949199532005,5149.423147494507,Medium
Node_108,Rec_1558,Implement Load Balancing,1279.6234439327038,8126.3393619356975,Low
Node_245,Rec_1559,Switch Energy Source,314.2988809579538,5497.827531859154,High
Node_298,Rec_1560,Switch Energy Source,296.27958799564504,3176.307436153341,Low
Node_149,Rec_1561,Implement Load Balancing,276.0511633642882,14206.06158827819,Medium
Node_180,Rec_1562,Switch Energy Source,272.8460490969409,5968.306697326447,Medium
Node_206,Rec_1563,Switch Energy Source,1030.7743655808808,8482.620855675337,Low
Node_266,Rec_1564,Switch Energy Source,858.9309598829971,1213.9731042030817,Low
Node_43,Rec_1565,Optimize Routing,1239.677840252167,11442.888306299434,Low
Node_78,Rec_1566,Implement Load Balancing,366.09618148034025,5723.726103577697,Medium
Node_95,Rec_1567,Optimize Routing,457.94155584242145,8806.10106432804,Low
Node_9,Rec_1568,Optimize Routing,396.9813797023035,9797.622100028455,High
Node_132,Rec_1569,Optimize Routing,1249.742153407711,275.8093792368859,High
Node_8,Rec_1570,Upgrade Equipment,842.1850429348167,5132.803104986215,Medium
Node_170,Rec_1571,Upgrade Equipment,1335.3520951600206,11137.998391173463,Low
Node_136,Rec_1572,Switch Energy Source,503.86781829766596,8567.517335100696,Low
Node_2,Rec_1573,Upgrade Equipment,1148.4676460171572,14559.435887887432,Medium
Node_13,Rec_1574,Switch Energy Source,1125.4478582611073,13033.880469813317,Low
Node_191,Rec_1575,Implement Load Balancing,1118.683597069427,1359.2752906800408,Low
Node_236,Rec_1576,Optimize Routing,305.14063139567395,873.4158593863785,High
Node_11,Rec_1577,Optimize Routing,235.6960665805049,13835.62626174214,Low
Node_107,Rec_1578,Switch Energy Source,1475.843482630946,14180.386783715026,Low
Node_269,Rec_1579,Implement Load Balancing,1057.2550717811582,5837.758293816784,Medium
Node_255,Rec_1580,Switch Energy Source,1406.7302758068126,9537.664843199496,Medium
Node_25,Rec_1581,Upgrade Equipment,1378.896423609703,234.3161084277321,Medium
Node_66,Rec_1582,Upgrade Equipment,824.3026939431339,8962.363102164887,Low
Node_94,Rec_1583,Switch Energy Source,1294.5823256259675,14603.982143005824,Low
Node_104,Rec_1584,Switch Energy Source,312.8648968471655,10670.941278008886,Low
Node_5,Rec_1585,Optimize Routing,1232.1149391288088,3854.804105368243,Low
Node_118,Rec_1586,Switch Energy Source,927.9616311509599,245.09002248845485,High
Node_91,Rec_1587,Implement Load Balancing,1066.1411155121932,3889.3387267936664,Medium
Node_61,Rec_1588,Optimize Routing,204.1093556972004,9165.057437151807,High
Node_17,Rec_1589,Implement Load Balancing,666.4735371877861,3704.1695049427817,Low
Node_48,Rec_1590,Switch Energy Source,1330.814403688551,10950.44762032955,High
Node_146,Rec_1591,Switch Energy Source,634.7411019239762,10605.583878218717,Low
Node_36,Rec_1592,Implement Load Balancing,435.5394466464485,1547.2099754422961,High
Node_72,Rec_1593,Upgrade Equipment,1032.8993857686037,4622.851724650895,Low
Node_165,Rec_1594,Implement Load Balancing,108.61822762014118,985.715483848602,High
Node_259,Rec_1595,Switch Energy Source,1105.5761622317482,3171.4887111778426,High
Node_16,Rec_1596,Switch Energy Source,420.65636235910745,5222.17801420454,Medium
Node_44,Rec_1597,Upgrade Equipment,1136.7255097472664,329.85502573969177,Medium
Node_5,Rec_1598,Implement Load Balancing,359.53855482403424,6531.901063014546,Low
Node_223,Rec_1599,Implement Load Balancing,478.1998239569478,12205.613872051063,High
Node_46,Rec_1600,Implement Load Balancing,436.8368703099416,11616.909855358359,Medium
Node_29,Rec_1601,Optimize Routing,556.6359308257247,7176.243461511915,Low
Node_228,Rec_1602,Switch Energy Source,1005.6960134853458,971.0280177697488,Low
Node_270,Rec_1603,Switch Energy Source,1277.9438430227547,2398.281887702695,Medium
Node_247,Rec_1604,Switch Energy Source,828.4505733189291,10225.232295794895,Low
Node_34,Rec_1605,Switch Energy Source,375.30562219971677,6729.621226445787,Low
Node_106,Rec_1606,Optimize Routing,982.9269435612593,1569.0202386778278,Medium
Node_216,Rec_1607,Upgrade Equipment,1261.257600974119,13931.490199419934,Medium
Node_225,Rec_1608,Implement Load Balancing,1310.6581323323255,7493.249771468208,High
Node_207,Rec_1609,Upgrade Equipment,916.9421225411367,7852.028854670014,Low
Node_124,Rec_1610,Implement Load Balancing,171.34671807036432,9889.293291724616,Low
Node_84,Rec_1611,Switch Energy Source,1240.2873977338595,12891.641164283534,High
Node_177,Rec_1612,Implement Load Balancing,753.1760251286144,9581.90470603208,High
Node_234,Rec_1613,Upgrade Equipment,480.95825943222655,12064.504309476892,Low
Node_176,Rec_1614,Switch Energy Source,265.16665981365804,5866.917183537346,Low
Node_74,Rec_1615,Upgrade Equipment,1347.6757645117616,14823.444380532124,Low
Node_10,Rec_1616,Implement Load Balancing,575.8368611325345,14072.857017262719,Low
Node_106,Rec_1617,Switch Energy Source,100.88371536605618,11253.990341523888,Low
Node_225,Rec_1618,Switch Energy Source,1022.5094521286355,3018.545822727126,Low
Node_184,Rec_1619,Implement Load Balancing,1233.0761881382923,7247.871068258327,Low
Node_90,Rec_1620,Optimize Routing,642.7186119835892,7592.101145357132,Low
Node_190,Rec_1621,Optimize Routing,1273.7300861030733,9832.058032953286,Low
Node_42,Rec_1622,Implement Load Balancing,527.4912995864765,10617.174718856048,Low
Node_140,Rec_1623,Switch Energy Source,405.20323765523324,386.8906571572536,High
Node_190,Rec_1624,Optimize Routing,229.69759439215986,11847.45356779152,Low
Node_169,Rec_1625,Implement Load Balancing,1427.8964288231955,12622.751272698539,Medium
Node_25,Rec_1626,Upgrade Equipment,95.21886053599755,1273.245907722921,Low
Node_11,Rec_1627,Switch Energy Source,1408.6293174550754,982.4464270395487,Low
Node_197,Rec_1628,Switch Energy Source,1414.3485762141142,7595.815817091225,Low
Node_1,Rec_1629,Upgrade Equipment,199.9085870921636,13815.964422877907,Low
Node_25,Rec_1630,Upgrade Equipment,192.38880400791925,3857.838594954049,Medium
Node_125,Rec_1631,Switch Energy Source,1332.210082875209,5288.340983777462,Low
Node_279,Rec_1632,Implement Load Balancing,1259.1960013710643,4872.187822619421,Low
Node_183,Rec_1633,Switch Energy Source,1252.0977569706856,13299.794969831355,High
Node_114,Rec_1634,Optimize Routing,1431.1925933989553,14911.521240050039,Low
Node_47,Rec_1635,Upgrade Equipment,974.1537261478094,5273.824537395766,Low
Node_180,Rec_1636,Implement Load Balancing,801.7322626140866,595.4472486179031,High
Node_60,Rec_1637,Upgrade Equipment,1315.0963242841826,1663.3473615687071,Low
Node_86,Rec_1638,Implement Load Balancing,69.20473187837946,7656.7640316221095,High
Node_120,Rec_1639,Switch Energy Source,247.34843773832014,5423.151086050487,High
Node_70,Rec_1640,Implement Load Balancing,1306.7609407284715,13183.147011229958,Medium
Node_28,Rec_1641,Optimize Routing,686.0291488693031,9652.787742424569,Medium
Node_65,Rec_1642,Upgrade Equipment,1489.180914929947,1078.8256034875976,Low
Node_220,Rec_1643,Switch Energy Source,1009.2821109650758,3969.6168862240606,Low
Node_217,Rec_1644,Switch Energy Source,709.9135542355724,13368.228389823338,Low
Node_139,Rec_1645,Optimize Routing,768.8840365653381,9955.002326759131,Medium
Node_192,Rec_1646,Optimize Routing,1129.3344701634626,5926.092270511897,High
Node_213,Rec_1647,Optimize Routing,1060.7276150338867,9870.794188582946,High
Node_249,Rec_1648,Optimize Routing,1348.337535130746,3082.7252670217276,High
Node_198,Rec_1649,Switch Energy Source,815.6257504354231,1105.540965121801,Low
Node_129,Rec_1650,Switch Energy Source,668.6574437483586,9919.75757942106,High
Node_35,Rec_1651,Switch Energy Source,663.5415847016732,2623.1050220879206,Low
Node_71,Rec_1652,Switch Energy Source,1217.1785869694681,12748.278826671592,Low
Node_18,Rec_1653,Switch Energy Source,956.7336448690982,5039.988734586857,Medium
Node_138,Rec_1654,Optimize Routing,640.016661450102,13024.125518995115,Low
Node_239,Rec_1655,Optimize Routing,447.6044449201069,9245.92806297394,High
Node_261,Rec_1656,Optimize Routing,941.4417455746511,10667.609851642846,High
Node_105,Rec_1657,Switch Energy Source,833.6501028131657,4021.740292654535,High
Node_76,Rec_1658,Switch Energy Source,1110.7315392983066,11092.52972880668,Low
Node_71,Rec_1659,Switch Energy Source,726.3776252945482,979.5738525175897,Low
Node_27,Rec_1660,Implement Load Balancing,1407.182576631504,9121.815301092302,High
Node_226,Rec_1661,Switch Energy Source,800.6271911525675,12125.19924659566,Medium
Node_34,Rec_1662,Upgrade Equipment,225.2161553771413,112.5743636708156,High
Node_93,Rec_1663,Optimize Routing,882.9672005136412,13503.467560218976,Low
Node_176,Rec_1664,Switch Energy Source,1320.1967860507982,3877.123086632831,High
Node_282,Rec_1665,Implement Load Balancing,1182.2237132674168,3431.4550917506454,High
Node_96,Rec_1666,Upgrade Equipment,1420.5366476729685,14024.578131185664,High
Node_181,Rec_1667,Upgrade Equipment,1454.7730055166296,5691.870677136239,Medium
Node_142,Rec_1668,Upgrade Equipment,1339.6163144716143,2597.57383653061,High
Node_268,Rec_1669,Optimize Routing,439.9637810185059,13291.96217295224,High
Node_197,Rec_1670,Switch Energy Source,629.0893643882714,8890.383205218182,High
Node_164,Rec_1671,Upgrade Equipment,922.4937492197943,10745.734533888284,High
Node_208,Rec_1672,Implement Load Balancing,589.2338245764394,7598.565215228981,Low
Node_7,Rec_1673,Implement Load Balancing,262.23358808448387,11129.712529984918,Medium
Node_287,Rec_1674,Switch Energy Source,1035.7299117411862,4740.272261169319,Low
Node_78,Rec_1675,Upgrade Equipment,714.9306145510751,3638.418626922029,Low
Node_130,Rec_1676,Implement Load Balancing,1481.0156229613763,11447.790379679687,Medium
Node_31,Rec_1677,Switch Energy Source,1022.9471892435441,9962.658681801924,Medium
Node_28,Rec_1678,Implement Load Balancing,1098.0935498465087,12681.848995007864,Medium
Node_203,Rec_1679,Implement Load Balancing,1042.4022621154982,11643.732010939766,Low
Node_183,Rec_1680,Switch Energy Source,220.81578624678625,11768.733560929853,Medium
Node_10,Rec_1681,Upgrade Equipment,704.8025460821963,1915.309469123417,Medium
Node_156,Rec_1682,Switch Energy Source,297.7934242421833,6907.139691613558,Low
Node_208,Rec_1683,Upgrade Equipment,1181.9784875397227,9873.239046647139,High
Node_248,Rec_1684,Implement Load Balancing,621.6526758068,2075.6749504658856,High
Node_127,Rec_1685,Upgrade Equipment,833.645691507096,124.68422831211706,Low
Node_97,Rec_1686,Upgrade Equipment,141.06646989530253,9000.53047927904,Medium
Node_297,Rec_1687,Upgrade Equipment,206.14799754888324,2115.7249527217073,Medium
Node_33,Rec_1688,Upgrade Equipment,182.9386786590006,12400.6455431743,High
Node_254,Rec_1689,Implement Load Balancing,57.92660075353406,13881.366240562673,Medium
Node_18,Rec_1690,Switch Energy Source,91.71706619766724,629.7545880009462,Low
Node_74,Rec_1691,Implement Load Balancing,421.1725985573579,7217.890532356453,Medium
Node_275,Rec_1692,Upgrade Equipment,117.4344977614571,5895.630553566758,Low
Node_57,Rec_1693,Upgrade Equipment,975.5992527203825,14954.31869063369,Low
Node_203,Rec_1694,Implement Load Balancing,1413.5005926335514,6635.862168010108,Low
Node_258,Rec_1695,Implement Load Balancing,1315.2744066234743,8543.435632222772,Low
Node_225,Rec_1696,Implement Load Balancing,919.3354887732171,5634.2455592616925,Medium
Node_218,Rec_1697,Switch Energy Source,671.2208859860871,2289.8416957441805,Low
Node_175,Rec_1698,Implement Load Balancing,286.4935665046672,8906.687876087028,Medium
Node_217,Rec_1699,Optimize Routing,1363.1207627479175,13120.098791071498,Low
Node_84,Rec_1700,Implement Load Balancing,515.8222608752048,5342.087010911704,Medium
Node_117,Rec_1701,Optimize Routing,1011.0400618786005,6826.690363911467,Low
Node_195,Rec_1702,Implement Load Balancing,1219.988371032127,3824.403330707856,Medium
Node_26,Rec_1703,Switch Energy Source,1241.2366261299487,7863.653752887205,Low
Node_10,Rec_1704,Switch Energy Source,157.86515306882933,12677.856326812316,Medium
Node_218,Rec_1705,Switch Energy Source,311.2861006390902,3336.2562564574505,Low
Node_245,Rec_1706,Optimize Routing,1136.6774643199358,11810.060714452417,Low
Node_84,Rec_1707,Upgrade Equipment,863.2037175413434,11051.377589861157,Medium
Node_52,Rec_1708,Upgrade Equipment,178.36206100276127,13776.374217987019,Low
Node_175,Rec_1709,Optimize Routing,552.6313643122567,1871.5609579745737,Medium
Node_95,Rec_1710,Optimize Routing,102.41775422531782,2724.732046527657,Medium
Node_251,Rec_1711,Implement Load Balancing,371.6620172648703,13260.550235418566,Low
Node_236,Rec_1712,Optimize Routing,113.32304559385233,7711.3932278638995,Low
Node_237,Rec_1713,Implement Load Balancing,198.11692147459945,11932.974634985625,Low
Node_21,Rec_1714,Switch Energy Source,1304.3407410593763,5985.699508494995,Low
Node_10,Rec_1715,Upgrade Equipment,865.5432468486374,12256.074237032095,Low
Node_4,Rec_1716,Implement Load Balancing,935.883492575274,8618.361882075467,Medium
Node_125,Rec_1717,Optimize Routing,259.7982226133978,1699.8916520725115,Medium
Node_40,Rec_1718,Optimize Routing,828.7355593239276,9824.394215413147,Low
Node_30,Rec_1719,Implement Load Balancing,1192.9005763762582,13019.881402302923,Low
Node_59,Rec_1720,Upgrade Equipment,1073.6730223196178,9060.310260676964,High
Node_44,Rec_1721,Upgrade Equipment,776.7808676681723,1071.0146043101754,Low
Node_199,Rec_1722,Switch Energy Source,737.6444966581018,6012.381704832824,Low
Node_79,Rec_1723,Implement Load Balancing,450.19240977767015,9519.296442018316,High
Node_110,Rec_1724,Switch Energy Source,92.6896680247994,11699.342298808086,Low
Node_145,Rec_1725,Optimize Routing,786.6651306150043,1080.7123807826272,High
Node_295,Rec_1726,Switch Energy Source,718.3081167043238,14768.062953466022,Low
Node_156,Rec_1727,Upgrade Equipment,1321.4531081475077,12057.397454967315,Medium
Node_240,Rec_1728,Optimize Routing,58.60147978605899,2826.906425516885,Medium
Node_6,Rec_1729,Switch Energy Source,865.9944900660929,3458.010697324565,High
Node_129,Rec_1730,Switch Energy Source,85.64023886287038,9134.17210615924,Medium
Node_132,Rec_1731,Optimize Routing,808.8098219483121,5915.4439692221895,Low
Node_15,Rec_1732,Optimize Routing,1410.0024594145368,9648.489795842004,Low
Node_149,Rec_1733,Optimize Routing,1289.3920770586997,2597.3982007769782,Low
