Node_ID,Date,Energy_Usage_kWh,Peak_Usage_Time,Energy_Source,Carbon_Emissions_kg_CO2,Type,Region,Latitude,Longitude,Population_Served,Connectivity_Status,Existing_Infrastructure
Node_259,2024-01-06,140.08866616403353,Afternoon,Grid,1153.332678895869,School,Greenland,73.3882152385182,-80.75979663179534,10312,Connected,Yes
Node_249,2024-01-07,1798.4063902006617,Evening,Grid,43.97522911070831,Health Center,Russia,66.35730947470896,154.9434839114108,13778,Unconnected,Yes
Node_218,2024-01-08,30.390073853966,Evening,Grid,557.4025365285984,Health Center,Greenland,73.4301608104596,-63.077230761712215,8494,Connected,No
Node_164,2024-01-09,2578.0767347785822,Afternoon,Grid,105.07087259782357,School,Antarctica,-86.76891453596178,-71.24452899525974,14482,Unconnected,Yes
Node_13,2024-01-10,339.46963721661217,Morning,Generator,1103.8833469130868,School,Philippines,13.735478046923802,115.23496470311328,18912,Unconnected,No
Node_139,2024-01-11,1388.7301478774314,Night,Grid,251.28853319636465,School,Democratic Republic of the Congo,-9.9393403535301,21.74640004500671,13676,Unconnected,Yes
Node_63,2024-01-12,389.72835071187774,Night,Solar,178.9241039598068,School,Atlantic Ocean,8.930221418320315,-13.154278231153796,15488,Connected,Yes
Node_212,2024-01-13,296.71890303581296,Evening,Grid,206.741297386356,School,Antarctica,-80.03471977867927,93.72193013289888,3551,Connected,Yes
Node_252,2024-01-14,826.8200482755174,Night,Grid,991.7592536442354,School,Uruguay,-30.50991847217748,-56.275142691300815,4949,Connected,Yes
Node_92,2024-01-15,2530.749989999508,Afternoon,Grid,646.5687914305626,School,Sudan,17.77883847232839,37.63365910922786,15148,Connected,Yes
Node_125,2024-01-16,442.3335562685157,Morning,Solar,965.4518250011988,School,Norway,67.1675615651996,3.148166895696903,17575,Connected,Yes
Node_278,2024-01-17,1043.4089504227393,Night,Grid,735.5409907636329,School,Australia,-40.34636862919178,122.40202192022316,9329,Connected,Yes
Node_123,2024-01-18,2291.039720547413,Night,Grid,976.1765891198952,School,Pacific Ocean,-70.45051148154049,177.43794416351892,5150,Connected,Yes
Node_120,2024-01-19,2165.214766390841,Evening,Solar,938.076247819064,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
Node_121,2024-01-20,552.589072019183,Morning,Solar,799.7057651866533,Health Center,Namibia,-22.98245170515904,18.591951365627693,8000,Connected,Yes
Node_235,2024-01-21,1960.460209821473,Night,Solar,116.13387533076424,Government Office,Pacific Ocean,-76.16926287337357,-163.06096687542117,17127,Connected,Yes
Node_221,2024-01-22,2678.670462566085,Afternoon,Solar,179.89386573181875,Health Center,Pacific Ocean,-64.7509684148493,-126.35922729438532,13686,Connected,No
Node_196,2024-01-23,2094.373830954793,Evening,Solar,808.7663457233609,School,Atlantic Ocean,32.88556685440419,-39.87855558436769,2023,Unconnected,No
Node_185,2024-01-24,1523.1925187915783,Evening,Grid,153.8361645400512,Health Center,India,20.921208660930983,61.58815066761227,10972,Connected,Yes
Node_199,2024-01-25,1694.757079604789,Morning,Grid,516.1469317930586,School,Myanmar,25.00364737035973,98.62545280670412,19243,Connected,Yes
Node_43,2024-01-26,2381.761021310715,Afternoon,Solar,1176.0249619887825,Health Center,Atlantic Ocean,-11.11696902165518,-7.160361060139053,17817,Connected,Yes
Node_69,2024-01-27,1987.0012240516644,Evening,Grid,998.3153299732528,School,Arctic Ocean,87.54526977355525,-127.45780998807156,19525,Connected,Yes
Node_19,2024-01-28,1485.1779440155178,Afternoon,Generator,775.504954042029,Health Center,Indian Ocean,-33.30179268551746,81.81633110628297,4777,Connected,Yes
Node_162,2024-01-29,1289.3336667884255,Morning,Grid,179.723487466314,Government Office,Cuba,19.12487630479258,-76.30273534881292,10575,Connected,Yes
Node_264,2024-01-30,1441.123757429808,Afternoon,Solar,29.432078442336504,Health Center,Indian Ocean,-32.5265084139425,66.896279850078,6421,Connected,Yes
Node_67,2024-01-31,1405.4089004572222,Night,Solar,253.60364111835963,Health Center,Russia,76.09116662674631,-171.968029793321,14157,Unconnected,Yes
Node_8,2024-02-01,1163.824706723656,Morning,Generator,780.5604697441947,School,Norway,78.73012680588968,8.917209166422083,10618,Unconnected,Yes
Node_76,2024-02-02,714.2486338281976,Afternoon,Solar,685.32214529607,School,Caribbean,18.069729244133725,-62.076332418331816,16509,Connected,Yes
Node_9,2024-02-03,1703.4870534928582,Evening,Grid,432.1804413584264,School,South Atlantic Ocean,-43.492342831069685,-29.178955428981283,13261,Unconnected,Yes
Node_96,2024-02-04,1750.752424428841,Evening,Grid,464.8054598238275,School,Indian Ocean,-64.75689779702782,94.09705995595084,11503,Unconnected,Yes
Node_150,2024-02-05,1709.9243946176732,Evening,Grid,624.5779606251281,School,Argentina,-41.8312535940036,-68.62517795709955,18267,Connected,Yes
Node_154,2024-02-06,2331.029947139009,Afternoon,Grid,764.4174213883331,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
Node_134,2024-02-07,2983.5708795836067,Morning,Solar,798.0630223655171,School,Atlantic Ocean,37.28216593734223,-62.62905180420072,6013,Unconnected,No
Node_64,2024-02-08,2319.593001747904,Morning,Grid,40.97430361733762,School,Antarctica,-74.653258216328,33.56714411201784,8322,Connected,Yes
Node_121,2024-02-09,2679.7848147149507,Night,Grid,1116.6155874115098,Health Center,Namibia,-22.98245170515904,18.591951365627693,8000,Connected,Yes
Node_70,2024-02-10,841.3189575270934,Morning,Grid,251.2969884194556,Health Center,Pacific Ocean,0.3028851995330086,-163.62076640853672,18999,Connected,No
Node_93,2024-02-11,2922.1509318751337,Evening,Solar,697.3790535665306,School,Pacific Ocean,30.01411142539241,151.9740923011891,11022,Unconnected,Yes
Node_32,2024-02-12,1494.5544045987883,Night,Solar,50.172176979516685,Government Office,United States,33.24505330201585,-177.267446031494,10943,Connected,Yes
Node_277,2024-02-13,1968.3767185363647,Afternoon,Solar,1151.3870483215476,School,Saudi Arabia,21.62872208933609,55.518560856120814,4077,Unconnected,Yes
Node_61,2024-02-14,1593.567621653249,Morning,Grid,1077.3575077747375,School,Antarctica,-78.08400202371811,-49.18326941276945,249,Unconnected,Yes
Node_14,2024-02-15,2578.17979461107,Afternoon,Grid,511.555234302937,School,United States,28.71561218158521,-79.30162427616526,13933,Connected,Yes
Node_216,2024-02-16,2926.613682275491,Night,Grid,1170.9288874984488,School,Uruguay,-33.66334780865539,-56.68160972503337,1547,Connected,Yes
Node_124,2024-02-17,194.2729407050908,Evening,Solar,619.1398386839186,School,Antarctica,-76.74784668377085,42.350350826034855,19560,Connected,Yes
Node_40,2024-02-18,1431.1062917676234,Evening,Generator,1006.1911146814102,School,Antarctica,-86.17497735782159,144.2210700811632,1243,Connected,Yes
Node_162,2024-02-19,1845.1802685053296,Afternoon,Solar,886.0610813950915,Government Office,Cuba,19.12487630479258,-76.30273534881292,10575,Connected,Yes
Node_18,2024-02-20,2641.128061701005,Afternoon,Solar,198.59811236576985,School,Norway,80.08107941117211,-1.9900868651535573,7327,Connected,No
Node_127,2024-02-21,1020.465670592506,Evening,Solar,756.6712338529736,Government Office,Pacific Ocean,15.545651048574598,150.09728318542017,2671,Connected,Yes
Node_74,2024-02-22,844.0101038157356,Morning,Grid,193.1285082638669,School,Pacific Ocean,-8.81717565057481,148.73343114435374,526,Connected,Yes
Node_175,2024-02-23,1940.2962412966224,Evening,Generator,436.6721552484863,Health Center,Antarctica,-71.60991308493834,40.20129831297214,19944,Connected,Yes
Node_120,2024-02-24,2125.197348438957,Night,Solar,444.387227897975,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
Node_135,2024-02-25,2143.4622002965066,Evening,Grid,130.46529978430766,School,Greenland,83.93138397387173,-109.5014593564704,15790,Unconnected,Yes
Node_288,2024-02-26,806.1524829867848,Night,Solar,906.9560727902384,School,Brazil,-11.393195235640476,-62.63706534880413,1944,Connected,Yes
Node_153,2024-02-27,200.0248066563254,Evening,Grid,97.91834976053494,School,Angola,-15.768369675970078,18.527810417217296,18253,Connected,Yes
Node_108,2024-02-28,2237.6981605722003,Evening,Grid,405.1431767770737,Government Office,Morocco,34.68118468757969,-6.037822645870392,16510,Connected,Yes
Node_20,2024-02-29,1349.922071386116,Night,Grid,283.65223760167845,School,South Atlantic Ocean,-56.44627595204656,3.653382984386468,372,Connected,Yes
Node_75,2024-03-01,2533.266094699808,Night,Grid,519.6305583290152,Health Center,Indian Ocean,-29.40541215477644,95.34997395235098,6736,Connected,No
Node_118,2024-03-02,2634.051393825483,Evening,Grid,55.74639035496916,Health Center,Pacific Ocean,-6.9113476328194565,-105.35834756557853,16516,Connected,No
Node_131,2024-03-03,1324.6730940754665,Afternoon,Solar,528.5192810378677,School,India,9.095104348078609,69.76066563945446,1293,Connected,Yes
Node_80,2024-03-04,1506.4971421997056,Afternoon,Grid,844.4315911090368,School,South Atlantic Ocean,-58.394940366575824,46.66813165846435,5065,Unconnected,Yes
Node_125,2024-03-05,2263.133155084688,Morning,Solar,720.2675985198952,School,Norway,67.1675615651996,3.148166895696903,17575,Connected,Yes
Node_63,2024-03-06,2788.2313989796203,Evening,Generator,865.163269559765,School,Atlantic Ocean,8.930221418320315,-13.154278231153796,15488,Connected,Yes
Node_229,2024-03-07,1821.1111921635204,Evening,Grid,998.330350409985,School,Italy,40.32518340654116,10.873362103071829,15867,Unconnected,Yes
Node_127,2024-03-08,1763.6862770138905,Evening,Solar,100.9628626106436,Government Office,Pacific Ocean,15.545651048574598,150.09728318542017,2671,Connected,Yes
Node_119,2024-03-09,2649.8624720690345,Morning,Grid,572.6429792576786,School,Antarctica,-81.1325248313502,145.16863609157753,7127,Unconnected,Yes
Node_119,2024-03-10,42.12101225107463,Evening,Generator,310.05573736147943,School,Antarctica,-81.1325248313502,145.16863609157753,7127,Unconnected,Yes
Node_37,2024-03-11,2625.1374103630965,Afternoon,Grid,119.36164025280628,School,Pacific Ocean,-18.63456346314615,-140.86118940836238,3458,Connected,No
Node_194,2024-03-12,594.5359977756349,Afternoon,Grid,712.1421401957093,Health Center,Ireland,54.323035740129455,-14.450367837380128,18465,Connected,Yes
Node_57,2024-03-13,649.3974861574761,Night,Grid,808.1173598297596,School,Antarctica,-89.09378638711172,109.26467273337757,12022,Connected,Yes
Node_151,2024-03-14,2004.9551231225817,Afternoon,Grid,1160.0698283110796,Health Center,Indian Ocean,-57.41197652418311,131.13224276700362,15143,Unconnected,No
Node_157,2024-03-15,1331.125743197524,Evening,Solar,1085.433295018385,School,Pacific Ocean,4.827651211612761,135.44694332959455,5410,Connected,Yes
Node_189,2024-03-16,2202.2526351000256,Evening,Grid,691.6131701559611,Health Center,China,31.391950583972715,120.7463462762724,7156,Connected,Yes
Node_203,2024-03-17,1505.5613159745444,Night,Generator,140.9183459864879,School,India,3.8960286242525513,71.96470585981419,14319,Connected,Yes
Node_74,2024-03-18,124.27890138096096,Morning,Grid,632.3911273570502,School,Pacific Ocean,-8.81717565057481,148.73343114435374,526,Connected,Yes
Node_241,2024-03-19,1707.1572041240113,Night,Solar,9.585755449005765,School,Pacific Ocean,-24.43816443033289,-166.85897682734398,14971,Connected,Yes
Node_226,2024-03-20,2559.966360671337,Night,Grid,621.9115489352233,School,Australia,-51.39104423756883,150.20013883686312,7309,Connected,No
Node_239,2024-03-21,676.1956208312162,Afternoon,Grid,129.40435363393084,School,Russia,61.59205688984531,167.5798459764324,12141,Connected,Yes
Node_125,2024-03-22,1960.304465129797,Morning,Solar,595.071236228007,School,Norway,67.1675615651996,3.148166895696903,17575,Connected,Yes
Node_180,2024-03-23,1512.6406429662193,Night,Grid,482.2223950350667,School,Russia,63.0093295482254,158.6386955780673,5829,Connected,Yes
Node_128,2024-03-24,2104.1331855944995,Evening,Grid,239.19904821084168,School,Indian Ocean,-18.710718625956854,58.834952739260586,7117,Unconnected,Yes
Node_244,2024-03-25,2309.869576331448,Night,Grid,444.7307007410071,Government Office,Brazil,-23.283543993865564,-38.38243536594979,10970,Unconnected,Yes
Node_28,2024-03-26,2180.981136741449,Night,Solar,289.42197676455095,School,South Atlantic Ocean,-69.09277668767005,-36.542922377290125,11306,Connected,Yes
Node_184,2024-03-27,1298.2181514488743,Evening,Solar,656.7066420630423,School,Greenland,87.20961964513177,-64.3267125035111,5378,Connected,No
Node_113,2024-03-28,529.4414238795546,Afternoon,Grid,264.1508421663157,School,South Africa,-24.34752759082663,28.690991940396003,1493,Connected,Yes
Node_64,2024-03-29,1642.3592997220503,Night,Solar,589.4487568884327,School,Antarctica,-74.653258216328,33.56714411201784,8322,Connected,Yes
Node_73,2024-03-30,2215.911303931198,Afternoon,Solar,709.8186182207171,School,United States,41.1983428291835,-104.82970794708342,6934,Unconnected,Yes
Node_103,2024-01-01,2460.5793505267893,Morning,Grid,40.63326459375136,School,Russia,75.54156776760342,156.00215852304927,7172,Unconnected,Yes
Node_277,2024-01-02,1661.0122031291614,Evening,Grid,701.3923000659745,School,Saudi Arabia,21.62872208933609,55.518560856120814,4077,Unconnected,Yes
Node_279,2024-01-03,310.56776186272685,Evening,Solar,364.3501836364017,School,Russia,68.80042375211701,122.868314989836,15152,Unconnected,Yes
Node_125,2024-01-04,201.7550417523219,Morning,Grid,712.5803182759963,School,Norway,67.1675615651996,3.148166895696903,17575,Connected,Yes
Node_71,2024-01-05,1879.4017332275537,Evening,Grid,612.0866062743851,School,Antarctica,-87.05898844457309,-69.43564472409908,2065,Connected,Yes
Node_17,2024-01-06,460.6565079347228,Night,Generator,645.1871045472635,School,Pacific Ocean,-36.29800470039824,-161.28468053834752,8711,Connected,Yes
Node_285,2024-01-07,1666.6686357003327,Night,Grid,413.5691490671873,School,Atlantic Ocean,-7.74533073802624,0.6818793451676584,15842,Unconnected,No
Node_161,2024-01-08,2338.8907654422374,Evening,Solar,649.7138942691688,School,Argentina,-45.34505122153871,-61.65917609695924,7724,Connected,Yes
Node_252,2024-01-09,1058.795865095423,Afternoon,Solar,846.5533281514826,School,Uruguay,-30.50991847217748,-56.275142691300815,4949,Connected,Yes
Node_24,2024-01-10,2705.509169619094,Night,Grid,917.6353568381752,Health Center,Atlantic Ocean,28.56206193057244,-37.14903879629094,14714,Connected,Yes
Node_33,2024-01-11,1802.987430050059,Evening,Grid,414.695395641053,Health Center,New Zealand,-37.9783625134495,169.25358589079548,14664,Connected,Yes
Node_36,2024-01-12,2682.9913277958804,Afternoon,Solar,159.83807005272945,School,Antarctica,-71.25946604450195,111.39615690856004,5932,Connected,Yes
Node_300,2024-01-13,984.9269118543128,Night,Solar,310.0594466786184,Health Center,Central African Republic,5.230587247833824,15.780893445280071,16420,Unconnected,Yes
Node_1,2024-01-14,2637.547502287032,Afternoon,Grid,118.1224938334178,Government Office,Russia,82.79997310686326,80.37418226297893,9218,Unconnected,No
Node_90,2024-01-15,964.452965182198,Night,Solar,950.7754751982416,School,Austria,47.63459567819331,13.143899061583,9371,Connected,Yes
Node_258,2024-01-16,2821.4504914879085,Afternoon,Grid,718.1419565141609,School,Australia,-43.65414831533983,117.59028264930488,4763,Connected,Yes
Node_211,2024-01-17,979.2595177445056,Morning,Grid,443.6770459976323,School,Atlantic Ocean,12.976616362420271,-22.62780437650835,6237,Unconnected,Yes
Node_181,2024-01-18,1907.5378013634256,Night,Solar,616.8193108939677,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
Node_134,2024-01-19,76.79495529810373,Evening,Grid,351.6161008158234,School,Atlantic Ocean,37.28216593734223,-62.62905180420072,6013,Unconnected,No
Node_270,2024-01-20,1755.6794339017815,Evening,Solar,853.4730345941966,School,Argentina,-61.28480961108896,45.9140444009264,19099,Connected,Yes
Node_44,2024-01-21,1692.214470275053,Afternoon,Grid,1067.374817207162,Health Center,Russia,47.91447305459991,136.01704201686863,1094,Connected,Yes
Node_150,2024-01-22,527.9030980273958,Morning,Grid,1166.9181887894845,School,Argentina,-41.8312535940036,-68.62517795709955,18267,Connected,Yes
Node_225,2024-01-23,1299.6361985505555,Morning,Grid,439.00426915423657,Health Center,Indian Ocean,-0.1571982543274259,82.71688350850809,10828,Connected,Yes
Node_252,2024-01-24,103.42336025422756,Night,Generator,872.5548953244859,School,Uruguay,-30.50991847217748,-56.275142691300815,4949,Connected,Yes
Node_34,2024-01-25,2838.999672410006,Night,Grid,115.7017974856851,Government Office,Canada,77.90136032400798,-131.02613757716884,17113,Connected,Yes
Node_138,2024-01-26,2098.696890259955,Night,Generator,8.163473030539752,Government Office,Democratic Republic of the Congo,-6.718761068232624,21.57176530069032,7941,Unconnected,Yes
Node_194,2024-01-27,1101.3950999705216,Morning,Grid,16.43754404605715,Health Center,Ireland,54.323035740129455,-14.450367837380128,18465,Connected,Yes
Node_117,2024-01-28,2824.7976076506948,Evening,Grid,285.1475442594346,School,United States,39.25461792026189,-78.98885932226598,8055,Connected,Yes
Node_291,2024-01-29,2780.0113421577944,Morning,Solar,1015.0466930148796,Health Center,Indonesia,1.3338405587469708,122.6452083009882,2273,Connected,No
Node_272,2024-01-30,2055.057285113417,Afternoon,Solar,1066.915427972543,School,Algeria,26.458309394054357,2.4729093594201004,5353,Unconnected,Yes
Node_193,2024-01-31,2718.0505219016136,Night,Solar,672.94071084284,School,Antarctica,-78.15973453306174,64.86987189688517,19945,Connected,No
Node_158,2024-02-01,1609.5302978692894,Night,Solar,906.0540089786564,Government Office,Canada,59.27167604397803,-113.6956896875958,8591,Connected,Yes
